p1_dataset,p1_split,record_id,published_pretraining_split
cpsc2018_mc,train,A1304,train
cpsc2018_mc,train,A1500,train
cpsc2018_mc,train,A3158,train
cpsc2018_mc,train,A0203,train
cpsc2018_mc,train,A4318,test
cpsc2018_mc,train,A4460,train
cpsc2018_mc,train,A1356,train
cpsc2018_mc,train,A3681,train
cpsc2018_mc,train,A2658,train
cpsc2018_mc,train,A5854,train
cpsc2018_mc,train,A1305,train
cpsc2018_mc,train,A1077,train
cpsc2018_mc,train,A2944,train
cpsc2018_mc,train,A3651,train
cpsc2018_mc,train,A4968,train
cpsc2018_mc,train,A5889,train
cpsc2018_mc,train,A5988,train
cpsc2018_mc,train,A3733,train
cpsc2018_mc,train,A6014,train
cpsc2018_mc,train,A3352,train
cpsc2018_mc,train,A1409,valid
cpsc2018_mc,train,A6145,train
cpsc2018_mc,train,A5175,valid
cpsc2018_mc,train,A1212,train
cpsc2018_mc,train,A6673,train
cpsc2018_mc,train,A6585,train
cpsc2018_mc,train,A1151,train
cpsc2018_mc,train,A5057,train
cpsc2018_mc,train,A2161,train
cpsc2018_mc,train,A0518,train
cpsc2018_mc,train,A6588,train
cpsc2018_mc,train,A2493,train
cpsc2018_mc,train,A4352,train
cpsc2018_mc,train,A3656,train
cpsc2018_mc,train,A1224,valid
cpsc2018_mc,train,A0328,train
cpsc2018_mc,train,A0335,train
cpsc2018_mc,train,A3878,train
cpsc2018_mc,train,A3546,train
cpsc2018_mc,train,A2184,train
cpsc2018_mc,train,A3814,train
cpsc2018_mc,train,A2463,train
cpsc2018_mc,train,A0718,unlisted
cpsc2018_mc,train,A4611,train
cpsc2018_mc,train,A3589,train
cpsc2018_mc,train,A5338,train
cpsc2018_mc,train,A4929,train
cpsc2018_mc,train,A0270,train
cpsc2018_mc,train,A0864,train
cpsc2018_mc,train,A4162,train
cpsc2018_mc,train,A1844,train
cpsc2018_mc,train,A4594,test
cpsc2018_mc,train,A6559,train
cpsc2018_mc,train,A0287,train
cpsc2018_mc,train,A2837,train
cpsc2018_mc,train,A3379,train
cpsc2018_mc,train,A6671,valid
cpsc2018_mc,train,A1802,train
cpsc2018_mc,train,A6785,train
cpsc2018_mc,train,A3564,train
cpsc2018_mc,train,A3632,valid
cpsc2018_mc,train,A5483,train
cpsc2018_mc,train,A6296,train
cpsc2018_mc,train,A6548,valid
cpsc2018_mc,train,A3311,train
cpsc2018_mc,train,A5241,test
cpsc2018_mc,train,A1464,test
cpsc2018_mc,train,A1936,train
cpsc2018_mc,train,A4344,valid
cpsc2018_mc,train,A0365,train
cpsc2018_mc,train,A2446,train
cpsc2018_mc,train,A6530,train
cpsc2018_mc,train,A3098,test
cpsc2018_mc,train,A6489,train
cpsc2018_mc,train,A4994,train
cpsc2018_mc,train,A4263,train
cpsc2018_mc,train,A4163,train
cpsc2018_mc,train,A4459,valid
cpsc2018_mc,train,A0642,train
cpsc2018_mc,train,A5475,train
cpsc2018_mc,train,A2096,train
cpsc2018_mc,train,A4159,train
cpsc2018_mc,train,A0277,train
cpsc2018_mc,train,A1066,train
cpsc2018_mc,train,A3532,test
cpsc2018_mc,train,A6011,test
cpsc2018_mc,train,A3907,train
cpsc2018_mc,train,A5857,train
cpsc2018_mc,train,A5369,train
cpsc2018_mc,train,A6046,train
cpsc2018_mc,train,A2515,train
cpsc2018_mc,train,A1894,train
cpsc2018_mc,train,A6160,valid
cpsc2018_mc,train,A2670,train
cpsc2018_mc,train,A4391,train
cpsc2018_mc,train,A3874,train
cpsc2018_mc,train,A2732,valid
cpsc2018_mc,train,A4638,train
cpsc2018_mc,train,A6432,train
cpsc2018_mc,train,A6122,test
cpsc2018_mc,train,A2756,test
cpsc2018_mc,train,A6080,train
cpsc2018_mc,train,A0656,train
cpsc2018_mc,train,A2317,valid
cpsc2018_mc,train,A0347,train
cpsc2018_mc,train,A1480,test
cpsc2018_mc,train,A3672,train
cpsc2018_mc,train,A1555,test
cpsc2018_mc,train,A3450,train
cpsc2018_mc,train,A2437,train
cpsc2018_mc,train,A6556,test
cpsc2018_mc,train,A0173,train
cpsc2018_mc,train,A4328,train
cpsc2018_mc,train,A1777,test
cpsc2018_mc,train,A0321,valid
cpsc2018_mc,train,A0496,train
cpsc2018_mc,train,A2624,train
cpsc2018_mc,train,A1217,train
cpsc2018_mc,train,A5714,train
cpsc2018_mc,train,A0890,test
cpsc2018_mc,train,A2507,valid
cpsc2018_mc,train,A2903,train
cpsc2018_mc,train,A6179,train
cpsc2018_mc,train,A5448,train
cpsc2018_mc,train,A4554,train
cpsc2018_mc,train,A0892,test
cpsc2018_mc,train,A4226,train
cpsc2018_mc,train,A3533,test
cpsc2018_mc,train,A0918,train
cpsc2018_mc,train,A6854,train
cpsc2018_mc,train,A1193,valid
cpsc2018_mc,train,A5285,train
cpsc2018_mc,train,A4370,train
cpsc2018_mc,train,A2450,train
cpsc2018_mc,train,A3593,train
cpsc2018_mc,train,A5193,train
cpsc2018_mc,train,A6379,train
cpsc2018_mc,train,A4325,train
cpsc2018_mc,train,A1375,train
cpsc2018_mc,train,A2887,train
cpsc2018_mc,train,A1330,train
cpsc2018_mc,train,A6657,train
cpsc2018_mc,train,A6799,test
cpsc2018_mc,train,A2769,train
cpsc2018_mc,train,A4043,test
cpsc2018_mc,train,A1145,train
cpsc2018_mc,train,A3909,train
cpsc2018_mc,train,A5826,train
cpsc2018_mc,train,A4987,train
cpsc2018_mc,train,A1560,test
cpsc2018_mc,train,A2071,train
cpsc2018_mc,train,A3574,train
cpsc2018_mc,train,A0384,train
cpsc2018_mc,train,A5658,train
cpsc2018_mc,train,A4174,train
cpsc2018_mc,train,A4390,train
cpsc2018_mc,train,A0418,train
cpsc2018_mc,train,A1344,train
cpsc2018_mc,train,A2327,train
cpsc2018_mc,train,A4347,train
cpsc2018_mc,train,A0464,train
cpsc2018_mc,train,A4645,train
cpsc2018_mc,train,A3605,train
cpsc2018_mc,train,A0222,train
cpsc2018_mc,train,A0976,train
cpsc2018_mc,train,A3184,train
cpsc2018_mc,train,A5314,train
cpsc2018_mc,train,A5348,train
cpsc2018_mc,train,A6685,train
cpsc2018_mc,train,A5519,train
cpsc2018_mc,train,A0142,train
cpsc2018_mc,train,A0117,valid
cpsc2018_mc,train,A3987,train
cpsc2018_mc,train,A5491,train
cpsc2018_mc,train,A0551,test
cpsc2018_mc,train,A2705,train
cpsc2018_mc,train,A3042,train
cpsc2018_mc,train,A5862,train
cpsc2018_mc,train,A0531,valid
cpsc2018_mc,train,A1472,train
cpsc2018_mc,train,A4284,train
cpsc2018_mc,train,A3410,train
cpsc2018_mc,train,A3507,train
cpsc2018_mc,train,A5727,train
cpsc2018_mc,train,A0155,train
cpsc2018_mc,train,A4107,train
cpsc2018_mc,train,A5388,test
cpsc2018_mc,train,A5413,train
cpsc2018_mc,train,A2997,train
cpsc2018_mc,train,A4576,test
cpsc2018_mc,train,A6632,train
cpsc2018_mc,train,A3088,train
cpsc2018_mc,train,A1820,train
cpsc2018_mc,train,A1155,train
cpsc2018_mc,train,A6642,test
cpsc2018_mc,train,A6001,train
cpsc2018_mc,train,A1522,train
cpsc2018_mc,train,A4981,train
cpsc2018_mc,train,A2636,train
cpsc2018_mc,train,A5741,train
cpsc2018_mc,train,A0889,train
cpsc2018_mc,train,A3326,train
cpsc2018_mc,train,A2479,train
cpsc2018_mc,train,A4156,train
cpsc2018_mc,train,A0973,test
cpsc2018_mc,train,A1035,train
cpsc2018_mc,train,A2795,train
cpsc2018_mc,train,A5508,train
cpsc2018_mc,train,A5171,train
cpsc2018_mc,train,A3805,train
cpsc2018_mc,train,A2933,train
cpsc2018_mc,train,A4388,train
cpsc2018_mc,train,A0880,train
cpsc2018_mc,train,A0390,train
cpsc2018_mc,train,A2452,test
cpsc2018_mc,train,A4063,train
cpsc2018_mc,train,A3746,train
cpsc2018_mc,train,A2615,test
cpsc2018_mc,train,A0168,train
cpsc2018_mc,train,A0417,train
cpsc2018_mc,train,A2348,train
cpsc2018_mc,train,A1270,train
cpsc2018_mc,train,A1875,train
cpsc2018_mc,train,A3998,train
cpsc2018_mc,train,A0139,train
cpsc2018_mc,train,A1549,train
cpsc2018_mc,train,A5543,valid
cpsc2018_mc,train,A0670,test
cpsc2018_mc,train,A6475,train
cpsc2018_mc,train,A5514,train
cpsc2018_mc,train,A6480,train
cpsc2018_mc,train,A1397,valid
cpsc2018_mc,train,A0458,valid
cpsc2018_mc,train,A4566,train
cpsc2018_mc,train,A5861,train
cpsc2018_mc,train,A2718,train
cpsc2018_mc,train,A1778,train
cpsc2018_mc,train,A6687,train
cpsc2018_mc,train,A3057,valid
cpsc2018_mc,train,A6838,train
cpsc2018_mc,train,A0608,train
cpsc2018_mc,train,A2093,train
cpsc2018_mc,train,A6692,test
cpsc2018_mc,train,A4686,valid
cpsc2018_mc,train,A1719,train
cpsc2018_mc,train,A4118,train
cpsc2018_mc,train,A0278,valid
cpsc2018_mc,train,A6449,test
cpsc2018_mc,train,A1404,train
cpsc2018_mc,train,A6627,train
cpsc2018_mc,train,A6279,train
cpsc2018_mc,train,A0490,train
cpsc2018_mc,train,A6658,valid
cpsc2018_mc,train,A5374,train
cpsc2018_mc,train,A2489,train
cpsc2018_mc,train,A5075,test
cpsc2018_mc,train,A2726,train
cpsc2018_mc,train,A6541,train
cpsc2018_mc,train,A1556,valid
cpsc2018_mc,train,A3627,train
cpsc2018_mc,train,A4114,test
cpsc2018_mc,train,A3691,train
cpsc2018_mc,train,A6062,train
cpsc2018_mc,train,A0453,train
cpsc2018_mc,train,A3662,train
cpsc2018_mc,train,A0717,train
cpsc2018_mc,train,A1441,valid
cpsc2018_mc,train,A1570,train
cpsc2018_mc,train,A5059,train
cpsc2018_mc,train,A5867,train
cpsc2018_mc,train,A2308,train
cpsc2018_mc,train,A0647,train
cpsc2018_mc,train,A4895,train
cpsc2018_mc,train,A6872,train
cpsc2018_mc,train,A2663,train
cpsc2018_mc,train,A3936,train
cpsc2018_mc,train,A3348,test
cpsc2018_mc,train,A3332,train
cpsc2018_mc,train,A0771,train
cpsc2018_mc,train,A2648,train
cpsc2018_mc,train,A4945,train
cpsc2018_mc,train,A6073,train
cpsc2018_mc,train,A2360,train
cpsc2018_mc,train,A1773,train
cpsc2018_mc,train,A1672,train
cpsc2018_mc,train,A1466,train
cpsc2018_mc,train,A6043,train
cpsc2018_mc,train,A0126,train
cpsc2018_mc,train,A6294,train
cpsc2018_mc,train,A2733,valid
cpsc2018_mc,train,A5467,train
cpsc2018_mc,train,A3665,train
cpsc2018_mc,train,A4506,train
cpsc2018_mc,train,A2065,train
cpsc2018_mc,train,A4066,train
cpsc2018_mc,train,A1659,train
cpsc2018_mc,train,A2481,train
cpsc2018_mc,train,A3259,train
cpsc2018_mc,train,A3081,train
cpsc2018_mc,train,A4045,test
cpsc2018_mc,train,A3770,train
cpsc2018_mc,train,A6064,train
cpsc2018_mc,train,A4437,train
cpsc2018_mc,train,A6819,train
cpsc2018_mc,train,A0122,test
cpsc2018_mc,train,A0035,train
cpsc2018_mc,train,A2889,train
cpsc2018_mc,train,A3083,train
cpsc2018_mc,train,A0829,valid
cpsc2018_mc,train,A0641,train
cpsc2018_mc,train,A5917,valid
cpsc2018_mc,train,A4517,train
cpsc2018_mc,train,A5636,valid
cpsc2018_mc,train,A5713,train
cpsc2018_mc,train,A5349,train
cpsc2018_mc,train,A6535,test
cpsc2018_mc,train,A2949,train
cpsc2018_mc,train,A2521,valid
cpsc2018_mc,train,A6625,train
cpsc2018_mc,train,A6732,train
cpsc2018_mc,train,A4814,train
cpsc2018_mc,train,A6357,train
cpsc2018_mc,train,A1842,train
cpsc2018_mc,train,A1324,train
cpsc2018_mc,train,A5943,train
cpsc2018_mc,train,A3704,train
cpsc2018_mc,train,A6181,train
cpsc2018_mc,train,A1368,train
cpsc2018_mc,train,A1489,train
cpsc2018_mc,train,A0102,train
cpsc2018_mc,train,A1358,train
cpsc2018_mc,train,A6039,train
cpsc2018_mc,train,A0685,train
cpsc2018_mc,train,A0078,test
cpsc2018_mc,train,A0985,train
cpsc2018_mc,train,A6288,test
cpsc2018_mc,train,A5213,valid
cpsc2018_mc,train,A4339,train
cpsc2018_mc,train,A4523,train
cpsc2018_mc,train,A2741,train
cpsc2018_mc,train,A1051,train
cpsc2018_mc,train,A0971,test
cpsc2018_mc,train,A5263,train
cpsc2018_mc,train,A0324,train
cpsc2018_mc,train,A4522,train
cpsc2018_mc,train,A0488,train
cpsc2018_mc,train,A6228,test
cpsc2018_mc,train,A3989,train
cpsc2018_mc,train,A3898,train
cpsc2018_mc,train,A4468,train
cpsc2018_mc,train,A3663,test
cpsc2018_mc,train,A4794,train
cpsc2018_mc,train,A0404,train
cpsc2018_mc,train,A3342,train
cpsc2018_mc,train,A2115,train
cpsc2018_mc,train,A1347,train
cpsc2018_mc,train,A6302,train
cpsc2018_mc,train,A6723,test
cpsc2018_mc,train,A5202,valid
cpsc2018_mc,train,A6874,train
cpsc2018_mc,train,A2594,train
cpsc2018_mc,train,A4103,train
cpsc2018_mc,train,A2555,train
cpsc2018_mc,train,A2410,train
cpsc2018_mc,train,A6733,valid
cpsc2018_mc,train,A0175,train
cpsc2018_mc,train,A1146,train
cpsc2018_mc,train,A1013,train
cpsc2018_mc,train,A5634,test
cpsc2018_mc,train,A6006,train
cpsc2018_mc,train,A2947,train
cpsc2018_mc,train,A4420,valid
cpsc2018_mc,train,A2951,train
cpsc2018_mc,train,A2285,train
cpsc2018_mc,train,A2693,train
cpsc2018_mc,train,A0824,train
cpsc2018_mc,train,A1645,train
cpsc2018_mc,train,A2349,test
cpsc2018_mc,train,A2638,train
cpsc2018_mc,train,A5176,train
cpsc2018_mc,train,A2980,train
cpsc2018_mc,train,A5700,train
cpsc2018_mc,train,A6665,train
cpsc2018_mc,train,A4964,train
cpsc2018_mc,train,A2311,train
cpsc2018_mc,train,A0516,valid
cpsc2018_mc,train,A5182,train
cpsc2018_mc,train,A5336,test
cpsc2018_mc,train,A1781,train
cpsc2018_mc,train,A4458,train
cpsc2018_mc,train,A6498,train
cpsc2018_mc,train,A3272,train
cpsc2018_mc,train,A0992,train
cpsc2018_mc,train,A4139,train
cpsc2018_mc,train,A0281,train
cpsc2018_mc,train,A3747,valid
cpsc2018_mc,train,A2537,train
cpsc2018_mc,train,A1252,train
cpsc2018_mc,train,A2880,train
cpsc2018_mc,train,A1354,train
cpsc2018_mc,train,A0066,train
cpsc2018_mc,train,A6244,train
cpsc2018_mc,train,A0323,test
cpsc2018_mc,train,A1268,train
cpsc2018_mc,train,A6521,train
cpsc2018_mc,train,A1496,train
cpsc2018_mc,train,A1300,train
cpsc2018_mc,train,A6138,train
cpsc2018_mc,train,A5017,train
cpsc2018_mc,train,A4677,train
cpsc2018_mc,train,A1377,train
cpsc2018_mc,train,A2665,train
cpsc2018_mc,train,A1206,train
cpsc2018_mc,train,A3554,train
cpsc2018_mc,train,A1302,train
cpsc2018_mc,train,A3703,train
cpsc2018_mc,train,A3193,valid
cpsc2018_mc,train,A3991,test
cpsc2018_mc,train,A1465,train
cpsc2018_mc,train,A6464,train
cpsc2018_mc,train,A1728,train
cpsc2018_mc,train,A6012,valid
cpsc2018_mc,train,A4033,train
cpsc2018_mc,train,A0672,train
cpsc2018_mc,train,A4036,train
cpsc2018_mc,train,A2525,train
cpsc2018_mc,train,A6249,train
cpsc2018_mc,train,A3531,train
cpsc2018_mc,train,A6198,train
cpsc2018_mc,train,A0553,train
cpsc2018_mc,train,A1986,test
cpsc2018_mc,train,A0302,train
cpsc2018_mc,train,A3751,train
cpsc2018_mc,train,A5394,train
cpsc2018_mc,train,A4935,train
cpsc2018_mc,train,A2419,train
cpsc2018_mc,train,A5746,train
cpsc2018_mc,train,A0121,train
cpsc2018_mc,train,A4685,train
cpsc2018_mc,train,A4752,valid
cpsc2018_mc,train,A1056,train
cpsc2018_mc,train,A6703,train
cpsc2018_mc,train,A4238,train
cpsc2018_mc,train,A2163,train
cpsc2018_mc,train,A1990,train
cpsc2018_mc,train,A5909,train
cpsc2018_mc,train,A3849,train
cpsc2018_mc,train,A1137,train
cpsc2018_mc,train,A2244,valid
cpsc2018_mc,train,A4229,train
cpsc2018_mc,train,A0456,train
cpsc2018_mc,train,A1606,train
cpsc2018_mc,train,A3820,train
cpsc2018_mc,train,A3756,train
cpsc2018_mc,train,A0619,train
cpsc2018_mc,train,A0523,train
cpsc2018_mc,train,A5077,train
cpsc2018_mc,train,A1335,train
cpsc2018_mc,train,A5203,train
cpsc2018_mc,train,A0166,train
cpsc2018_mc,train,A1603,valid
cpsc2018_mc,train,A3928,train
cpsc2018_mc,train,A5761,train
cpsc2018_mc,train,A4883,train
cpsc2018_mc,train,A0663,train
cpsc2018_mc,train,A1325,valid
cpsc2018_mc,train,A4602,train
cpsc2018_mc,train,A2945,test
cpsc2018_mc,train,A1507,test
cpsc2018_mc,train,A0543,train
cpsc2018_mc,train,A3809,test
cpsc2018_mc,train,A2162,train
cpsc2018_mc,train,A4046,train
cpsc2018_mc,train,A2856,train
cpsc2018_mc,train,A0795,train
cpsc2018_mc,train,A1432,test
cpsc2018_mc,train,A1138,train
cpsc2018_mc,train,A3690,train
cpsc2018_mc,train,A5619,train
cpsc2018_mc,train,A4769,valid
cpsc2018_mc,train,A4848,train
cpsc2018_mc,train,A6278,train
cpsc2018_mc,train,A5126,test
cpsc2018_mc,train,A5538,train
cpsc2018_mc,train,A6469,train
cpsc2018_mc,train,A6148,train
cpsc2018_mc,train,A5839,train
cpsc2018_mc,train,A5163,train
cpsc2018_mc,train,A5938,train
cpsc2018_mc,train,A0368,test
cpsc2018_mc,train,A6027,train
cpsc2018_mc,train,A5731,valid
cpsc2018_mc,train,A3041,test
cpsc2018_mc,train,A5518,train
cpsc2018_mc,train,A5912,train
cpsc2018_mc,train,A2759,train
cpsc2018_mc,train,A1791,train
cpsc2018_mc,train,A4734,test
cpsc2018_mc,train,A3127,train
cpsc2018_mc,train,A0798,train
cpsc2018_mc,train,A0844,test
cpsc2018_mc,train,A0317,train
cpsc2018_mc,train,A3276,test
cpsc2018_mc,train,A0339,train
cpsc2018_mc,train,A3426,train
cpsc2018_mc,train,A6152,train
cpsc2018_mc,train,A2140,test
cpsc2018_mc,train,A5594,train
cpsc2018_mc,train,A6230,train
cpsc2018_mc,train,A3483,train
cpsc2018_mc,train,A1800,train
cpsc2018_mc,train,A4813,valid
cpsc2018_mc,train,A5829,train
cpsc2018_mc,train,A1940,train
cpsc2018_mc,train,A0080,train
cpsc2018_mc,train,A2057,train
cpsc2018_mc,train,A0783,valid
cpsc2018_mc,train,A4442,train
cpsc2018_mc,train,A1133,train
cpsc2018_mc,train,A2047,train
cpsc2018_mc,train,A3447,train
cpsc2018_mc,train,A5878,valid
cpsc2018_mc,train,A0812,train
cpsc2018_mc,train,A4930,train
cpsc2018_mc,train,A1838,train
cpsc2018_mc,train,A2935,train
cpsc2018_mc,train,A2380,train
cpsc2018_mc,train,A6384,train
cpsc2018_mc,train,A2781,train
cpsc2018_mc,train,A3051,train
cpsc2018_mc,train,A2241,train
cpsc2018_mc,train,A5992,train
cpsc2018_mc,train,A1215,train
cpsc2018_mc,train,A4762,train
cpsc2018_mc,train,A5332,train
cpsc2018_mc,train,A3529,train
cpsc2018_mc,train,A6428,train
cpsc2018_mc,train,A4589,train
cpsc2018_mc,train,A1088,train
cpsc2018_mc,train,A4865,train
cpsc2018_mc,train,A3810,valid
cpsc2018_mc,train,A6359,train
cpsc2018_mc,train,A4214,test
cpsc2018_mc,train,A6863,train
cpsc2018_mc,train,A6056,train
cpsc2018_mc,train,A0376,valid
cpsc2018_mc,train,A3391,train
cpsc2018_mc,train,A1009,train
cpsc2018_mc,train,A2085,train
cpsc2018_mc,train,A0056,train
cpsc2018_mc,train,A2846,train
cpsc2018_mc,train,A5961,train
cpsc2018_mc,train,A0486,valid
cpsc2018_mc,train,A2264,train
cpsc2018_mc,train,A5553,train
cpsc2018_mc,train,A6610,train
cpsc2018_mc,train,A5732,train
cpsc2018_mc,train,A6601,train
cpsc2018_mc,train,A4847,train
cpsc2018_mc,train,A3617,train
cpsc2018_mc,train,A2743,train
cpsc2018_mc,train,A2293,test
cpsc2018_mc,train,A1917,train
cpsc2018_mc,train,A6312,train
cpsc2018_mc,train,A1171,train
cpsc2018_mc,train,A0934,train
cpsc2018_mc,train,A6600,test
cpsc2018_mc,train,A3988,train
cpsc2018_mc,train,A1431,train
cpsc2018_mc,train,A4467,test
cpsc2018_mc,train,A6203,train
cpsc2018_mc,train,A6427,valid
cpsc2018_mc,train,A4894,train
cpsc2018_mc,train,A3093,train
cpsc2018_mc,train,A1235,test
cpsc2018_mc,train,A1519,train
cpsc2018_mc,train,A0856,valid
cpsc2018_mc,train,A6505,test
cpsc2018_mc,train,A0209,valid
cpsc2018_mc,train,A5452,train
cpsc2018_mc,train,A4693,train
cpsc2018_mc,train,A1576,train
cpsc2018_mc,train,A6455,train
cpsc2018_mc,train,A0809,train
cpsc2018_mc,train,A3761,train
cpsc2018_mc,train,A3178,train
cpsc2018_mc,train,A1298,train
cpsc2018_mc,train,A1638,train
cpsc2018_mc,train,A4528,train
cpsc2018_mc,train,A2449,train
cpsc2018_mc,train,A4314,train
cpsc2018_mc,train,A0530,train
cpsc2018_mc,train,A3813,train
cpsc2018_mc,train,A0495,test
cpsc2018_mc,train,A3354,valid
cpsc2018_mc,train,A1906,valid
cpsc2018_mc,train,A3357,train
cpsc2018_mc,train,A5266,valid
cpsc2018_mc,train,A0036,train
cpsc2018_mc,train,A0870,train
cpsc2018_mc,train,A1701,valid
cpsc2018_mc,train,A1698,train
cpsc2018_mc,train,A5789,test
cpsc2018_mc,train,A4421,train
cpsc2018_mc,train,A1232,train
cpsc2018_mc,train,A0115,valid
cpsc2018_mc,train,A4680,unlisted
cpsc2018_mc,train,A2841,valid
cpsc2018_mc,train,A3785,train
cpsc2018_mc,train,A6159,test
cpsc2018_mc,train,A4191,test
cpsc2018_mc,train,A4662,train
cpsc2018_mc,train,A4492,train
cpsc2018_mc,train,A5308,train
cpsc2018_mc,train,A0951,valid
cpsc2018_mc,train,A4936,train
cpsc2018_mc,train,A0999,train
cpsc2018_mc,train,A3145,test
cpsc2018_mc,train,A0125,train
cpsc2018_mc,train,A5678,train
cpsc2018_mc,train,A1763,train
cpsc2018_mc,train,A5773,train
cpsc2018_mc,train,A1631,train
cpsc2018_mc,train,A3319,test
cpsc2018_mc,train,A3678,train
cpsc2018_mc,train,A3262,train
cpsc2018_mc,train,A4222,train
cpsc2018_mc,train,A6719,train
cpsc2018_mc,train,A1027,test
cpsc2018_mc,train,A3547,train
cpsc2018_mc,train,A3431,train
cpsc2018_mc,train,A2986,train
cpsc2018_mc,train,A5977,train
cpsc2018_mc,train,A1569,train
cpsc2018_mc,train,A2472,valid
cpsc2018_mc,train,A6463,train
cpsc2018_mc,train,A4702,train
cpsc2018_mc,train,A1214,train
cpsc2018_mc,train,A1244,train
cpsc2018_mc,train,A6578,train
cpsc2018_mc,train,A4687,train
cpsc2018_mc,train,A4893,train
cpsc2018_mc,train,A0891,valid
cpsc2018_mc,train,A2451,train
cpsc2018_mc,train,A2916,train
cpsc2018_mc,train,A6655,train
cpsc2018_mc,train,A5624,train
cpsc2018_mc,train,A6775,valid
cpsc2018_mc,train,A4811,train
cpsc2018_mc,train,A1859,train
cpsc2018_mc,train,A5264,train
cpsc2018_mc,train,A6479,train
cpsc2018_mc,train,A2765,train
cpsc2018_mc,train,A6762,valid
cpsc2018_mc,train,A1935,train
cpsc2018_mc,train,A2737,train
cpsc2018_mc,train,A6459,test
cpsc2018_mc,train,A2114,train
cpsc2018_mc,train,A2063,train
cpsc2018_mc,train,A5932,train
cpsc2018_mc,train,A5094,test
cpsc2018_mc,train,A4120,train
cpsc2018_mc,train,A4902,train
cpsc2018_mc,train,A6346,train
cpsc2018_mc,train,A4024,train
cpsc2018_mc,train,A5493,train
cpsc2018_mc,train,A1336,train
cpsc2018_mc,train,A6744,train
cpsc2018_mc,train,A3419,train
cpsc2018_mc,train,A4430,train
cpsc2018_mc,train,A2105,train
cpsc2018_mc,train,A1837,valid
cpsc2018_mc,train,A5275,train
cpsc2018_mc,train,A6837,unlisted
cpsc2018_mc,train,A0567,train
cpsc2018_mc,train,A0912,train
cpsc2018_mc,train,A6537,train
cpsc2018_mc,train,A4427,train
cpsc2018_mc,train,A0481,train
cpsc2018_mc,train,A0688,valid
cpsc2018_mc,train,A2170,train
cpsc2018_mc,train,A3347,train
cpsc2018_mc,train,A1024,train
cpsc2018_mc,train,A6347,valid
cpsc2018_mc,train,A0326,train
